id;name;regular_price;promo_price;brand;city
5609255;"Кофе в дрип-пакетах Coffesso ""Classico Italiano"", 10 штук по 9г";399.00;;Coffesso;Санкт-Петербург
2140198;"Кофе молотый Жокей ""По-восточному"", 250 г";431.00;;Жокей;Санкт-Петербург
2098603;Кофе растворимый Нескафе Крема, порошкообразный, 190 г;599.00;;Нескафе;Санкт-Петербург
2641252;Кофе в зернах ЖОКЕЙ Традиционный, 200г;318.00;;ЖОКЕЙ;Санкт-Петербург
2612210;Kофе рaстворимый Московская кофейня на Паяхъ Мокко, 95 г;406.00;;Московская;Санкт-Петербург
2779604;Напиток кофейный растворимый Monarch STRONG, 3 в 1, 50 штук по 13 г;624.00;;Напиток;Санкт-Петербург
1836316;"Кофе в зернах BUSHIDO ""Black Katana"", полимерная упаковка, 1 кг";2581.00;;BUSHIDO;Санкт-Петербург
2196247;Кофе Egoiste Grand Cru сублимированный молотый в растворимом, 95г;1149.00;;Egoiste;Санкт-Петербург
5938936;Кофе в капсулах  L’OR Espresso 4х52г: Delizioso, Elegante, Splendente, Profondo, 40 кап;1293.00;;Espresso;Санкт-Петербург
5825235;Кофе в капсулах Absolut Drive RAF Лаванда для кофемашин Dolce Gusto,12 шт;469.00;;Absolut;Санкт-Петербург
2137996;Кофе в зернах Jardin ORO, 1000 г;2100.00;;Jardin;Санкт-Петербург
5746828;Кофе молотый в дрип-пакетах Julius Meinl в дрип пакетах Эфиопия, 10 пакетиков;564.00;;Julius;Санкт-Петербург
2845178;Kофе молотый Московская кофейня на Паяхъ Коломбо, 250 г;569.00;;Московская;Санкт-Петербург
2880834;Кофе в зернах Ambassador Platinum Crema, 200 г;359.00;;Ambassador;Санкт-Петербург
5938941;Кофе в капсулах L'OR Espresso Chocolate с ароматом шоколада, 10 штук;349.00;;Espresso;Санкт-Петербург
5938953;Кофе в капсулах MONARCH Espresso 7 Classico, для системы Nespresso, 10 штук;299.00;;MONARCH;Санкт-Петербург
2880833;Кофе в зёрнах Ambassador Platinum, 500 г;1000.00;;Ambassador;Санкт-Петербург
2880824;Кофе молотый TOTTI Caffe Ristretto, 250г;429.00;;TOTTI;Санкт-Петербург
2239408;Кофе в зернах Poetti Soul of Havana, натуральный, жареный, 800 г;1494.00;;Poetti;Санкт-Петербург
2612281;Кофе в капсулах Porto Rosso Americano, мягкий, 10 штук, 5 г;351.00;;Porto;Санкт-Петербург
1252108;Кофе сублимированный EGOISTE Private, стеклянная банка, 100 г;899.00;;EGOISTE;Санкт-Петербург
2098511;Кофе в зернах Julius Meinl Espresso Classico (Эспрессо Классико), 1 кг;2322.00;;Julius;Санкт-Петербург
2140197;"Кофе растворимый Жокей ""Фаворит"", гранулированный, 95 г";316.00;;Жокей;Санкт-Петербург
2419148;Кофе в зернах Coffesso CREMA 1000г;1399.00;;Coffesso;Санкт-Петербург
3583460;Кофе в зернах Alta Roma Arabica Classico, 250г;530.00;;Alta;Санкт-Петербург
5143321;Кофе в капсулах Veronese AMERICANO Original, для кофемашины Dolce Gusto, 10х7г;350.00;;Veronese;Санкт-Петербург
2837564;Кофе в капсулах Московская Кофейня на Паяхъ Espresso LUNGO, 50 капсул по 5 г;1285.00;;Московская;Санкт-Петербург
2562233;Кофе в капсулах Poetti Leggenda Sienna для системы Nespresso, 10 штук;307.00;;Poetti;Санкт-Петербург
1252102;Кофе в зернах EGOISTE Espresso, полимерная упаковка, 1 кг;2403.00;;EGOISTE;Санкт-Петербург
2641186;Кофе молотый Jardin Ethiopia Euphoria, 250 г;562.00;;Jardin;Санкт-Петербург
2234139;Кофе Coffesso Caramel, в капсулах, 10 штук по 5 г;261.00;;Coffesso;Санкт-Петербург
2678857;Кофе  в зернах Ambassador Platinum, 1000 г;1792.00;;Ambassador;Санкт-Петербург
2140201;"Кофейный напиток Жокей ""Классический"", 3в1, растворимый, 50 пакетиков, 600 г";584.00;;Жокей;Санкт-Петербург
5825232;Кофе в капсулах Absolut Drive RAF Брауни, для кофемашин Dolce Gusto, 12 штук;509.00;;Absolut;Санкт-Петербург
5938935;Кофе зерновой LOR Crema Absolu Classique натуральный жареный , 1000г;2459.00;;LOR;Санкт-Петербург
3324462;Набор кофе в капсулах Poetti Leggenda, для системы Nespresso, микс вкусов, 120 штук;3059.00;;Набор;Санкт-Петербург
1252098;Кофе сублимированный EGOISTE X.O., стеклянная банка, 100 г;1035.00;;EGOISTE;Санкт-Петербург
2612209;Kофе рaствоpимый Московская кофейня на Паяхъ Суаре, 95 г;400.00;;Московская;Санкт-Петербург
2287864;Кофе сублимированный TODAY Espresso, полимерная упаковка, 75г;239.00;;TODAY;Санкт-Петербург
2419160;Кофе  в зернах Coffesso ALLURE 1000г;1499.00;;Coffesso;Санкт-Петербург
1853457;Кофе в капсулах Coffesso, ассорти, 8 вкусов, 80 штук;1999.00;;Coffesso;Санкт-Петербург
2046024;Кофе молотый MacCoffee PURE Arabica Crema, 250 г;489.00;;MacCoffee;Санкт-Петербург
3009515;Кофе в капсулах Jardin ассорти 5 вкусов, 20 капсул;664.00;;Jardin;Санкт-Петербург
5798342;Кофе растворимый Tibio Gold Selection, сублимированный, 190 г;734.00;;Tibio;Санкт-Петербург
1944202;Кофе в капсулах LOR Espresso Lungo Elegante, натуральный, 10 капсул по 52 г;360.00;;LOR;Санкт-Петербург
2641194;Кофе в зернах Jardin Ethiopia Euphoria, 250 г;562.00;;Jardin;Санкт-Петербург
2419157;Кофе зернах Coffesso MASSIMO 1000г;1599.00;;Coffesso;Санкт-Петербург
1973989;"Кофейный напиток Torabika ""Macchiato"", с добавлением эспрессо и молока, 20 штук по 30 г";462.00;;Torabika;Санкт-Петербург
2694843;Кофе раcтворимый Monarch Miligrano, молотый в растворимом, 70г;331.00;;Monarch;Санкт-Петербург
5614624;Кофе в зернах Piazza del Caffe Crema Vellutata, 900 г;1500.00;;Piazza;Санкт-Петербург
2586783;Кофе в зернах Tibio Gold Мокка 250г;399.00;;Tibio;Санкт-Петербург
2046016;Кофейный напиток MacCoffee Cappuccino di Torino с корицей 20шт х 25,5г;449.00;;MacCoffee;Санкт-Петербург
2890649;Кофе в зернах MONARCH GOLD ARABICA, натуральный, жареный, 800 г;1500.00;;MONARCH;Санкт-Петербург
1953140;Кофе молотый Poetti Leggenda Oro, натуральный, жареный, 250 г;574.00;;Poetti;Санкт-Петербург
2848664;Кофе молотый Julius Meinl Prasident, 220 г;638.00;;Julius;Санкт-Петербург
2098518;Кофе в зернах Julius Meinl Espresso (Эспрессо), 100% арабика средняя обжарка, 500 г;1427.00;;Julius;Санкт-Петербург
1953135;Кофе в зернах Poetti Leggenda Espresso, натуральный, жареный, 1 кг;1745.00;;Poetti;Санкт-Петербург
2694827;Кофе растворимый MONARCH MILIGRANO, молотый в растворимом, 160 г;744.00;;MONARCH;Санкт-Петербург
2824256;Кофе растворимый MILAGRO Gold Roast, сублимированный, 150 г;444.00;;MILAGRO;Санкт-Петербург
2880830;Кофе в зернах Ambassador Blue Label, 200 г;448.00;;Ambassador;Санкт-Петербург
2641191;Кофе в зернах Jardin Bravo Brazilia, 250 г;569.00;;Jardin;Санкт-Петербург
5938938;Кофе в капсулах L'or Espresso Lungo Profondo #8  для системы Nespresso, 20шт;639.00;;Espresso;Санкт-Петербург
2140193;"Кофейный напиток Жокей ""Карамель"", 3 в 1, растворимый, 10 пакетиков, 120 г";201.00;;Жокей;Санкт-Петербург
2678737;Кофе в зернах Totti Caff Tuo Gusto, 1000 г;1883.00;;Totti;Санкт-Петербург
5825839;Кофе без кофеина молотый в дрип-пакетах Стрелка Гватемала , 100% арабика, 10 шт х 11,5 г;578.00;;Стрелка;Санкт-Петербург
2845177;Kофе в зернах Московская кофейня на Паяхъ Суаре;550.00;;Московская;Санкт-Петербург
2641190;Кофе растворимый Jardin Gold, сублимированный, 95 г;365.00;;Jardin;Санкт-Петербург
3324469;Кофе молотый Poetti Daily Arabica, натуральный, жареный, 250 г;541.00;;Poetti;Санкт-Петербург
2641178;Кофе в капсулах Jardin Vanillia, 10 капсул х 5 г;340.00;;Jardin;Санкт-Петербург
5614649;Кофе в зернах Жокей Классический, 800г;1299.00;;Жокей;Санкт-Петербург
3584555;Напиток ГХИ ВАСТЭКО НЕКОФЕ с Чагой и кокосовым молоком, растворимый, 250 г;659.00;;Напиток;Санкт-Петербург
2419156;Кофе молотый Coffesso CREMA 250г;454.00;;Coffesso;Санкт-Петербург
2562227;Кофе в капсулах Poetti Leggenda Ruby для системы Nespresso, 10 штук;307.00;;Poetti;Санкт-Петербург
2137984;Кофе молотый Jardin ORO, 250 г;562.00;;Jardin;Санкт-Петербург
2287582;Кофе сублимированный BUSHIDO Red Katana, полимерная упаковка, 75г;805.00;;BUSHIDO;Санкт-Петербург
5143313;Кофе в капсулах Veronese LATTE MACCHIATO CARAMEL, для кофемашины Dolce Gusto, 90 г;360.00;;Veronese;Санкт-Петербург
2694867;Кофе в капсулах Lor Espresso Splendente, для системы Nespresso, 10 капсул по 52 г;355.00;;Lor;Санкт-Петербург
5938951;Напиток кофейный растворимый MONARCH MILD, 3 в 1, 13г х 24 штуки;399.00;;Напиток;Санкт-Петербург
2612211;Kофе в зернах Московская кофейня на Паяхъ Мокко, 1000 г;1850.00;;Московская;Санкт-Петербург
1973988;Кофейный напиток Torabika Brown Coffe 3 в 1 с коричневым сахаром, упаковка 20 порций;413.00;;Torabika;Санкт-Петербург
1017146;Кофе растворимый Nescafe Gold сублимированный с добавлением молотого, банка, 95г;459.00;;Nescafe;Санкт-Петербург
2641196;Кофе растворимый Jardin Deep Dark, сублимированный, 180 г;600.00;;Jardin;Санкт-Петербург
5614184;Кофе в капсулах молотый Jardin CARAMEL, среднеобжаренный, для системы Nespresso, 10 штук;343.00;;Jardin;Санкт-Петербург
2873007;Кофе растворимый Jardin Гватемала Атитлан, сублимированный, 150 г;532.00;;Jardin;Санкт-Петербург
2306892;Капсулы Coffesso Latte Macchiato для кофемашины Dolce Gusto, 16 штук, 172 гр;573.00;;Капсулы;Санкт-Петербург
2826482;Кофе Coffesso ассорти, 10 вкусов, 100 капсул;2855.00;;Coffesso;Санкт-Петербург
2567068;Кофе молотый Coffesso JEZVA GOLD, 100% арабика, 100 г;215.00;;Coffesso;Санкт-Петербург
2419153;Кофе молотый Coffesso MASSIMO 250г;534.00;;Coffesso;Санкт-Петербург
1953145;Кофе в зернах Poetti Daily Arabica, натуральный, жареный, 250 г;496.00;;Poetti;Санкт-Петербург
5989854;Кофе в зернах FRESCO GUATEMALA, 900 г;1700.00;;FRESCO;Санкт-Петербург
2098503;Кофе в зернах Julius Meinl Caffe Crema Intenso для молочных напитков, тёмная обжарка, 1 кг;2322.00;;Julius;Санкт-Петербург
2419142;Кофе в капсулах  Coffesso House blend 10х штук 5,6г;343.00;;Coffesso;Санкт-Петербург
2848662;Кофе молотый Julius Meinl Vienna Melange, средняя обжарка, 220 г;596.00;;Julius;Санкт-Петербург
2774791;Кофе в капсулах Coffessо Nespresso, ассорти 4 вкуса, 40 штук;1572.00;;Nespresso;Санкт-Петербург
1700047;Кофе в капсулах Coffesso Classico Italianо, 10 штук;288.00;;Coffesso;Санкт-Петербург
2641250;Кофе молотый Жокей Caffe Italiano, 250 г;441.00;;Жокей;Санкт-Петербург
1252100;Кофе сублимированный EGOISTE Double Espresso, стеклянная банка, 100 г;719.00;;EGOISTE;Санкт-Петербург
5609261;Кофе в дрип-пакетах COFFESSO, с ароматом рома и ванили, AMBITION RUM & VANILLA, 5 штук;289.00;;COFFESSO;Санкт-Петербург
2694820;Напиток кофейный растворимый CARTE NOIRE Капучино, 20 штук по 15 г;620.00;;Напиток;Санкт-Петербург
5938956;Кофе в капсулах MONARCH 4х52г: LUNGO 6 , Espresso 7 , Lungo 8 , Espresso 10, 40 кап;1125.00;;MONARCH;Санкт-Петербург
3584552;Напиток ГХИ ВАСТЭКО НЕКОФЕ Тонка и ваниль, пастворимый, 260 г;913.00;;Напиток;Санкт-Петербург
5825833;Кофе молотый в дрип-пакетах Стрелка кофе Эфиопия Сидамо, 100% арабика, 10 штук х 11,5 г;546.00;;Стрелка;Санкт-Петербург
2694816;Кофе в зернах CARTE NOIRE CREMA DELICE, натуральный, жареный, 230 г;569.00;;CARTE;Санкт-Петербург
2044424;Кофе молотый EGOISTE Grand Cru, 250 г;750.00;;EGOISTE;Санкт-Петербург
2287676;Кофе в зернах EGOISTE Captain, полимерная упаковка, 250г;680.00;;EGOISTE;Санкт-Петербург
2678946;Kофе растворимый Черная Карта Gold, 95 г;390.00;;Черная;Санкт-Петербург
2419151;Кофе в зернах Coffesso CREMA 250г;450.00;;Coffesso;Санкт-Петербург
2098517;Кофе в зернах Julius Meinl Prasident (Президент), средняя обжарка 500 г;1250.00;;Julius;Санкт-Петербург
5989852;Кофе зерновой FRESCO Arabica Solo, 1 кг;1900.00;;FRESCO;Санкт-Петербург
1049623;Кофе растворимый Нескафе Голд, сублимированный, с добавлением молотого, дой-пак, 130 г;499.00;;Нескафе;Санкт-Петербург
5746822;Кофе в капсулах Julius Meinl Эспрессо для кофемашин Dolce Gusto, 10 капсул;486.00;;Julius;Санкт-Петербург
2678736;Кофе в зернах Totti Caff Supremo, 1000 г;2560.00;;Totti;Санкт-Петербург
1944203;Кофе в капсулах LOR Espresso Lungo Profondo, натуральный, 10 капсул по 52 г;349.00;;LOR;Санкт-Петербург
2306890;Капсулы Coffesso Americano Gold для кофемашины Dolce Gusto, 16 штук, 128гр;614.00;;Капсулы;Санкт-Петербург
2562231;Кофе в капсулах Poetti Soul of Havana для системы Nespresso, 10 штук;355.00;;Poetti;Санкт-Петербург
2287926;Кофе молотый TODAY Blend 8, полимерная упаковка, 200г;687.00;;TODAY;Санкт-Петербург
2287860;Кофе сублимированный TODAY Espresso, стеклянная банка, 95г;499.00;;TODAY;Санкт-Петербург
2234141;Кофе Coffesso Vanilla, в капсулах, 20 штук по 5 г;499.00;;Coffesso;Санкт-Петербург
2873011;Кофе в зернах Piazza del Caffe Crema Vellutata, 230 г;468.00;;Piazza;Санкт-Петербург
2641193;Кофе в капсулах Jardin Vivo, 10 капсул х 5 г;241.00;;Jardin;Санкт-Петербург
2694818;Кофе в капсулах Carte Noire Colombia Origin, 10 штук;397.00;;Carte;Санкт-Петербург
2239403;Кофе натуральный жареный в зернах Poetti Soul of Rome 800 гр;1494.00;;Poetti;Санкт-Петербург
2678863;Кофе в зёрнах Ambassador Coffee Cult East Coast, 1000 г;1889.00;;Ambassador;Санкт-Петербург
2678738;Кофе в зернах Totti Caff Piu Grande,  1000 г;1780.00;;Totti;Санкт-Петербург
2880832;Кофе в зернах Ambassador Black Label, 200 г;380.00;;Ambassador;Санкт-Петербург
2098510;Кофе в зернах Julius Meinl Jubilaum (Юбилейный), средняя обжарка 1 кг;2371.00;;Julius;Санкт-Петербург
3081218;Кофейный напиток TORABIKA CARAMELO LATTE, 20 саше;463.00;;TORABIKA;Санкт-Петербург
2694851;Кофе в зернах MONARCH Espresso, натуральный, жареный, 1000 г;1799.00;;MONARCH;Санкт-Петербург
2641180;Кофе в капсулах Jardin Chocolate, 10 капсул х 5 г;343.00;;Jardin;Санкт-Петербург
2046019;Кофейный напиток MacCoffee Cappuccino Dolce Vita 20шт х 24г;413.00;;MacCoffee;Санкт-Петербург
2678870;Кофе в капсулах Ambassador Blue Label, 10 штук по 5 г;222.00;;Ambassador;Санкт-Петербург
5825849;Кофе молотый, Стрелка кофе Бразилия Фенси Эспрессо, 100% арабика, 250 г;706.00;;Стрелка;Санкт-Петербург
2569099;Кофе в капсулах молотый EGOISTE Ethiopia,для системы Nespresso, 10 капсул по 5 г;342.00;;EGOISTE;Санкт-Петербург
2391227;Кофе в зернах Московская кофейня на паяхъ, 500 г;1039.00;;Московская;Санкт-Петербург
1049631;Кофе растворимый Nescafe Gold Aroma Intenso сублимиров. с добавл.молот., стекл.банка, 85 г;379.00;;Nescafe;Санкт-Петербург
2678955;Кофе молотый Черная Карта для чашки, 250 г;369.00;;Черная;Санкт-Петербург
2678858;Кофе в капсулах Ambassador Platinum Crema, 10 штук по 5 г;349.00;;Ambassador;Санкт-Петербург
2641192;Кофе молотый Jardin Bravo Brazilia, 250 г;555.00;;Jardin;Санкт-Петербург
2837563;Кофе в капсулах Московская Кофейня на Паяхъ Espresso LUNGO, 10 капсул по 5 г;243.00;;Московская;Санкт-Петербург
2848659;Кофе в зернах Julius Meinl Dekaf, без кофеина, 500 г;1312.00;;Julius;Санкт-Петербург
2880825;Кофе в зернах TOTTI Caffe Ristretto, 250г;461.00;;TOTTI;Санкт-Петербург
2306893;Капсулы Coffesso Сappuccino Crema для кофемашины Dolce Gusto, 16 штук, 192 гр;597.00;;Капсулы;Санкт-Петербург
2880831;Кофе молотый Ambassador Blue Label, 200 г;368.00;;Ambassador;Санкт-Петербург
2641187;Кофе растворимый Jardin Gold, сублимированный, 240 г;870.00;;Jardin;Санкт-Петербург
2932935;Кофе в зернах Lavazza Qualita Oro, 250 г;799.00;;Lavazza;Санкт-Петербург
2848665;Кофе в капсулах Julius Meinl Эспрессо Делизиосо био, система Nespresso, 10 штук по 5,6 г;417.00;;Julius;Санкт-Петербург
1953132;Кофе в зернах Poetti Leggenda Oro, натуральный, жареный, 250 г;574.00;;Poetti;Санкт-Петербург
2848657;Кофе в капсулах Julius Meinl Эспрессо Крема био, система Nespresso, 10 штук по 5,6 г;403.00;;Julius;Санкт-Петербург
5825850;Кофе молотый, Стрелка кофе Итали, арабика Бразилия/робуста Вьетнам, 250 г;599.00;;Стрелка;Санкт-Петербург
2287900;Московский Кофе МОСКОФЕ порошкообразный, жестяная банка, 90г;321.00;;Московский;Санкт-Петербург
2137993;Кофе зерновой Jardin Cafe Eclair, 250 г;492.00;;Jardin;Санкт-Петербург
2597885;Кофейный напиток MacCoffee Strong 3в1, растворимый, 50 штук по 18г;717.00;;MacCoffee;Санкт-Петербург
3346399;Кофе молотый Veronese CREMA AROMA, натуральный, жареный, 200 г;493.00;;Veronese;Санкт-Петербург
2046014;Кофе в зернах MacCoffee PURE Arabica Crema, 250 г;399.00;;MacCoffee;Санкт-Петербург
2678949;Кофе молотый Черная Карта, 250 г;400.00;;Черная;Санкт-Петербург
2234140;Кофе Coffesso Classico Italiano, в капсулах, 40 штук по 5 г;899.00;;Coffesso;Санкт-Петербург
3584547;Напиток ГХИ ВАСТЭКО НЕКОФЕ LOVE ЧЕРРИ, растворимый, 240 г;1018.00;;Напиток;Санкт-Петербург
2419166;Кофе в зернах Coffesso ALLURE 250г;402.00;;Coffesso;Санкт-Петербург
2287911;Кофе сублимированный TODAY Espresso, 150г;668.00;;TODAY;Санкт-Петербург
1944201;Кофе в капсулах LOR Espresso Lungo Estremo, натуральный, 10 капсул по 52 г;375.00;;LOR;Санкт-Петербург
3346386;Кофе молотый Veronese HAZELNUT, с ароматом, натуральный, жареный, 200 г;487.00;;Veronese;Санкт-Петербург
5537446;Кофе молотый в дрип-пакетах ассорти Sibaristica Drip Max Ассорти 24 шт;1126.00;;Sibaristica;Санкт-Петербург
2419152;Кофе в капсулах Coffesso Decaffeinato 10 штук х5г;275.00;;Coffesso;Санкт-Петербург
2163799;Кофейный напиток MacCoffee Original 3в1 растворимый 50шт х 20г;900.00;;MacCoffee;Санкт-Петербург
4904800;Кофе в капсулах Nescafe Dolce Gusto Espresso Intenso, 16 капсул, 112г;804.00;;Nescafe;Санкт-Петербург
2234136;Кофе Coffesso Crema Delicato, в капсулах, 80 штук по 5 г;1969.00;;Coffesso;Санкт-Петербург
2569124;Кофе в зернах BUSHIDO Sensei, 1000 г;2499.00;;BUSHIDO;Санкт-Петербург
2641188;Кофе в капсулах Jardin Allonge, 10 капсул х 5 г;340.00;;Jardin;Санкт-Петербург
2824260;Кофе в зернах MILAGRO Cappuccino&Crema, 800 г;1458.00;;MILAGRO;Санкт-Петербург
2612225;Kофе рaстворимый Московская кофейня на Паяхъ Арабика, 190 г;894.00;;Московская;Санкт-Петербург
2848660;Кофе в капсулах Julius Meinl Лунго Форте био, система Nespresso, 10 штук по 5,6 г;365.00;;Julius;Санкт-Петербург
5614623;Кофе в зернах Piazza del Caffe Espresso Forte, 900г;1950.00;;Piazza;Санкт-Петербург
2641185;Кофе в зернах Jardin Bravo Brazilia, 1000 г;1849.00;;Jardin;Санкт-Петербург
2137992;Кофе в зернах Jardin Dessert Cup, арабика, 250 г;492.00;;Jardin;Санкт-Петербург
2148175;Кофе молотый EGOISTE Velvet полимерная упаковка, 200 г;632.00;;EGOISTE;Санкт-Петербург
2678875;Кофе молотый Ambassador Gold Label, 200 г;397.00;;Ambassador;Санкт-Петербург
2567073;Кофе молотый Coffesso JEZVA RED, арабика и робуста ,200 г;338.00;;Coffesso;Санкт-Петербург
5825865;Кофе в зернах, Стрелка Кофе Итали, арабика Бразилия / робуста Вьетнам, 1 кг;1737.00;;Стрелка;Санкт-Петербург
2391134;Кофе растворимый с молотым Nescafe Gold Barista style, 85г;469.00;;Nescafe;Санкт-Петербург
2779606;Кофе в зернах Monarch GOLD ARABICA, натуральный, жареный, 200 г;400.00;;Monarch;Санкт-Петербург
2239404;Кофе натуральный жареный молотый Poetti Soul of Havana, 200 г;469.00;;Poetti;Санкт-Петербург
2694833;Напиток кофейный растворимый MONARCH Classic Cappuccino, 20 штук по 15 г;366.00;;Напиток;Санкт-Петербург
2774793;Кофе в капсулах Coffesso, ассорти 4 вкуса, 40 штук;1149.00;;Coffesso;Санкт-Петербург
2612252;Kофе рaстворимый Московская кофейня на Паяхъ Арабика, 95 г;550.00;;Московская;Санкт-Петербург
3584549;Напиток ГХИ ВАСТЭКО НЕКОФЕ, растворимый, 270 г;545.00;;Напиток;Санкт-Петербург
2678951;Кофе молотый Черная Карта Mokka, 250 г;493.00;;Черная;Санкт-Петербург
2234143;Кофе Coffesso Vanilla, в капсулах, 10 штук по 5 г;267.00;;Coffesso;Санкт-Петербург
2586804;Кофе молотый Tibio Gold Мокка, для турки и чашки, 250 г;462.00;;Tibio;Санкт-Петербург
2098519;Кофе в зернах Julius Meinl Jubilaum (Юбилейный), средняя обжарка, 500 г;1307.00;;Julius;Санкт-Петербург
2678947;Кофе в зёрнах Черная Карта Сrema, 1000 г;1721.00;;Черная;Санкт-Петербург
2597857;Кофе молотый MacCoffee PURE Espresso Forte, 250 г;389.00;;MacCoffee;Санкт-Петербург
2873032;Кофейный напиток 3в1 ЖОКЕЙ Ореховый, 12 г х 50 пакетиков;499.00;;ЖОКЕЙ;Санкт-Петербург
2694815;Напиток кофейный растворимый CARTE NOIRE Vanilla latte, 20 штук по 16 г;600.00;;Напиток;Санкт-Петербург
5936136;"Горячий шоколад в капсулах HOME BARISTA ""Hot Chocolate"" (Дольче Густо), 48 шт";1339.00;;Горячий;Санкт-Петербург
5936129;"Кофе в капсулах HOME BARISTA ""SCANDINAVIA"" формата Nespresso (Неспрессо), 60 шт.";1399.00;;HOME;Санкт-Петербург
5936135;Напиток растворимый в капсулах HOME BARISTA, Cafe au lait, Dolce Gusto , 48 капсул;1399.00;;Напиток;Санкт-Петербург
5938958;Кофе молотый в дрип-пакетах MONARCH АРАБИКА КОЛУМБИЯ, 6 штук по 11 г;323.00;;MONARCH;Санкт-Петербург
5936132;"Набор кофе в капсулах HOME BARISTA""AMERICANO ""  (Дольче Густо), 48 шт.";1499.00;;Набор;Санкт-Петербург
5936134;"Кофе в капсулах HOME BARISTA ""CHOCO & NUTS"" (Неспрессо), 60 шт.";1399.00;;HOME;Санкт-Петербург
2287664;Кофе в зернах EGOISTE Grand Cru, полимерная упаковка, 250г;750.00;;EGOISTE;Санкт-Петербург
2694847;Кофе в зернах MONARCH CREMA, натуральный, жареный, 1000 г;1769.00;;MONARCH;Санкт-Петербург
2612229;Kофе в зернах Московская кофейня на Паяхъ ESPRESSO, 1000 г;1999.00;;Московская;Санкт-Петербург
5989849;Кофе в зернах FRESCO UGANDA, 900 г;1399.00;;FRESCO;Санкт-Петербург
5989848;Кофе в зернах FRESCO HORECA Arabica, 1 кг;1599.00;;FRESCO;Санкт-Петербург
5825870;Кофе молотый, Стрелка кофе Бразилия Сантос Эспрессо,100% арабика, 250 г;630.00;;Стрелка;Санкт-Петербург
5989850;Кофе зерновой FRESCO Arabica, жаренный, 200 г;429.00;;FRESCO;Санкт-Петербург
5825875;Кофе в зернах, Стрелка кофе Колумбия Супремо Дарк, 100% арабика, 1 кг;2064.00;;Стрелка;Санкт-Петербург
5609258;"Кофе молотый  Coffesso ""VELUTTO"",250г";499.00;;Coffesso;Санкт-Петербург
5027134;Кофе в капсулах Field Cafe au lait, для кофемашины Dolce Gusto, 16 капсул, 160г;696.00;;Field;Санкт-Петербург
5825867;Кофе молотый, Стрелка кофе Колумбия Супремо Фильтр, 100% арабика, 250 г;589.00;;Стрелка;Санкт-Петербург
2046018;Кофе растворимый MacCoffee Arabica, сублимированный, 150г;435.00;;MacCoffee;Санкт-Петербург
5825869;Кофе в зернах, Стрелка кофе Эфиопия Сидамо Фильтр, 100% арабика, 250 г;871.00;;Стрелка;Санкт-Петербург
5825862;Кофе в зернах, Стрелка кофе Бразилия Фенси Эспрессо, 100% арабика, 1 кг;2047.00;;Стрелка;Санкт-Петербург
3583474;Кофе в зернах Alta Roma Intenso, 1кг;1793.00;;Alta;Санкт-Петербург
5746824;Кофе Julius Meinl Латте Венские вафли для кофемашин Dolce Gusto, 5 порций, 10 капсул;552.00;;Julius;Санкт-Петербург
5798339;Кофе в зернах Tibio Family Каффе Крема зерно, 1000 г;1514.00;;Tibio;Санкт-Петербург
5825836;Кофе в зернах, Стрелка кофе Китай Симао Дарк, 100% арабика, 1 кг;2000.00;;Стрелка;Санкт-Петербург
5825852;Кофе молотый в дрип-пакетах Стрелка кофе Бразилия Фенси, 100% арабика, 10 штук х 11,5 г;499.00;;Стрелка;Санкт-Петербург
2848666;Кофе в капсулах Julius Meinl Эспрессо Декаф био, система Nespresso, 10 штук по 5,6 г;362.00;;Julius;Санкт-Петербург
5938943;Кофе в капсулах L'OR Espresso Caramel, с ароматом карамели, 10 штук;349.00;;Espresso;Санкт-Петербург
2586785;Кофе в зернах Tibio Barista Caffe Сrema, 1000 г;1643.00;;Tibio;Санкт-Петербург
3584541;Напиток ГХИ ВАСТЭКО НЕКОФЕ с Чагой и пророщенной гречихой, растворимый, 200 г;499.00;;Напиток;Санкт-Петербург
3583471;Кофе в зернах Alta Roma Arabica Classico 1кг;1876.00;;Alta;Санкт-Петербург
5938942;Кофе в капсулах L'OR Espresso Vanilla, с ароматом ванили, 10 штук;349.00;;Espresso;Санкт-Петербург
2641199;Кофе молотый Jardin Americano Crema, 250 г;523.00;;Jardin;Санкт-Петербург
5825845;Кофе в зернах, Стрелка кофе Китай Симао Эспрессо, 100% арабика, 250 г;603.00;;Стрелка;Санкт-Петербург
5938957;Кофе растворимый MONARCH ORIGINAL, сублимированный, 300 г;1100.00;;MONARCH;Санкт-Петербург
5537447;Кофе молотый в дрип-пакетах ассорти Sibaristica Drip Box, 6 штук;332.00;;Sibaristica;Санкт-Петербург
5825864;Кофе молотый в дрип-пакетах Стрелка кофе Колумбия Супремо, 100% арабика, 10 штук х 11,5 г;519.00;;Стрелка;Санкт-Петербург
5537448;Кофе молотый в дрип-пакетах Sibaristica Yellow Submarine 24 шт;899.00;;Sibaristica;Санкт-Петербург
5936133;"Набор кофе в капсулах HOME BARISTA""CAPPUCCINO"" (Дольче Густо), 48 шт.";1339.00;;Набор;Санкт-Петербург
5936130;"Кофе в капсулах HOME BARISTA ""ITALIANO"" формата Nespresso (Неспрессо), 60 шт.";1399.00;;HOME;Санкт-Петербург
5936131;"Кофе в капсулах HOME BARISTA ""LATTE MACCHIATO"" (Дольче Густо), 48 шт.";1339.00;;HOME;Санкт-Петербург
